track_id,batch_id,temp
0,0,11.800000000000031
1,0,-0.7380000000000018
2,0,0.08181818181817975
2,1,-0.6022727272727273
3,0,0.5755555555555525
3,1,-0.0022222222222202013
3,2,0.16666666666666666
4,0,-0.08604651162790804
4,1,-0.6046511627906976
4,2,0.15348837209302113
4,3,0.03255813953488584
5,0,-0.08636363636363532
5,1,0.3590909090909081
5,2,-0.5954545454545465
5,3,0.29545454545454547
5,4,0.2477272727272748
6,0,-0.5279069767441871
6,1,0.6674418604651173
6,2,-0.716279069767446
6,3,0.272093023255815
6,4,-0.4418604651162791
6,5,-0.002325581395346722
7,0,0.6976744186046512
7,1,-0.0534883720930222
7,2,-0.2813953488372072
7,3,0.5930232558139535
7,4,-0.6046511627906976
7,5,0.3465116279069736
7,6,-0.11395348837208985
8,0,0.20612244897958998
8,1,0.3693877551020436
8,2,-0.2367346938775538
8,3,-0.20612244897958998
8,4,-0.16734693877551113
8,5,0.3428571428571419
8,6,-0.12040816326530333
9,0,-0.12916666666666288
9,1,0.3791666666666629
9,2,-0.4583333333333333
9,3,-0.34166666666666384
9,4,0.2312499999999981
9,5,0.33750000000000097
9,6,-0.02916666666666856
9,7,0.12916666666666762
10,0,-0.22978723404255222
10,1,0.012765957446806576
10,2,-0.28085106382978337
10,3,-0.1638297872340435
10,4,0.13617021276595453
10,5,-0.24468085106382978
10,6,-0.1999999999999971
10,7,0.2787234042553172
10,8,-0.34255319148935975
11,0,-0.02765957446808414
11,1,-0.6085106382978704
11,2,0.034042553191487426
11,3,0.3659574468085116
11,4,0.3404255319148936
11,5,-0.5659574468085136
11,6,0.6936170212765986
11,7,-0.1297872340425561
11,8,-0.11276595744680755
11,9,-0.1510638297872321
12,0,-0.05434782608695652
12,1,-0.043478260869565216
12,2,-0.3065217391304328
12,3,-0.08043478260869664
12,4,0.2326086956521749
12,5,-0.17391304347826086
12,6,-0.5065217391304337
12,7,0.09565217391304051
12,8,0.22391304347825988
12,9,0.008695652173915021
12,10,0.07608695652173914
13,0,0.43913043478260966
13,1,0.2717391304347826
13,2,-0.9282608695652184
13,3,0.5652173913043478
13,4,0.08260869565217786
13,5,0.3304347826086917
13,6,-0.05434782608695652
13,7,-0.44130434782608596
13,8,0.010869565217391304
13,9,0.17608695652174208
13,10,0.33260869565217294
13,11,-0.5478260869565227
14,0,-0.10612244897959276
14,1,-0.19387755102040816
14,2,0.3816326530612254
14,3,-0.4714285714285696
14,4,-0.1551020408163293
14,5,0.03469387755102134
14,6,0.353061224489795
14,7,-0.6142857142857124
14,8,-0.07346938775510482
14,9,0.7081632653061234
14,10,-0.6428571428571429
14,11,0.18163265306122633
15,0,-0.5673469387755092
15,1,0.37142857142857233
15,2,0.14489795918367163
15,3,-0.310204081632654
15,4,0.02040816326530612
15,5,0.1714285714285733
15,6,0.483673469387756
15,7,-0.4061224489795937
15,8,-0.1265306122448989
15,9,0.11428571428571707
15,10,0.12040816326530333
15,11,-0.05102040816326531
15,12,-0.38979591836734506
16,0,-0.09375
16,1,-0.2604166666666667
16,2,-0.1750000000000019
16,3,0.24791666666666856
16,4,-0.5895833333333323
16,5,0.2583333333333305
16,6,-0.11458333333333333
16,7,0.21875
16,8,-0.12291666666666383
16,9,-0.037499999999999055
16,10,0.1687499999999981
16,11,-0.34166666666666856
16,12,-0.28749999999999903
16,13,0.125
17,0,0.21666666666666856
17,1,0.42916666666666475
17,2,-0.04999999999999716
17,3,-0.3708333333333371
17,4,0.21250000000000094
17,5,0.054166666666669507
17,6,-0.09375
17,7,0.13958333333332953
17,8,-0.24166666666666478
17,9,0.40625
17,10,0.01666666666666572
17,11,0.02500000000000095
17,12,-0.03333333333333144
17,13,-0.00625000000000379
17,14,0.056250000000000945
18,0,-0.17708333333333334
18,1,-0.36875000000000097
18,2,-0.054166666666664774
18,3,-0.23125000000000284
18,4,-0.06041666666666382
18,5,0.28333333333333144
18,6,-0.3895833333333343
18,7,-0.041666666666666664
18,8,-0.08958333333333239
18,9,0.3479166666666676
18,10,-0.5875000000000009
18,11,0.15625
18,12,-0.13333333333333522
18,13,0.15208333333333712
18,14,0.7708333333333334
18,15,-0.6979166666666666
19,0,0.40416666666666856
19,1,-0.5645833333333362
19,2,-0.3854166666666667
19,3,0.31041666666666856
19,4,-0.11875000000000095
19,5,0.3541666666666667
19,6,-0.4791666666666667
19,7,0.14583333333333334
19,8,0.09999999999999905
19,9,0.3270833333333343
19,10,-0.01458333333333428
19,11,-0.07499999999999811
19,12,0.32083333333333525
19,13,-0.15208333333333712
19,14,0.22916666666666666
19,15,-0.23749999999999716
19,16,0.46875
20,0,-0.3829787234042553
20,1,0.0
20,2,-0.34680851063829693
20,3,-0.051063829787235976
20,4,-0.059574468085105414
20,5,-0.39574468085106673
20,6,0.04042553191489555
20,7,0.24255319148936363
20,8,0.008510638297869438
20,9,0.40212765957447
20,10,-0.2893617021276625
20,11,-0.4617021276595706
20,12,0.10638297872340426
20,13,0.2106382978723375
20,14,0.4872340425531934
20,15,-0.31276595744680946
20,16,-0.22765957446808607
20,17,0.05531914893617312
21,0,0.5119999999999982
21,1,-0.13199999999999817
21,2,0.14
21,3,-0.001999999999998181
21,4,0.13
21,5,-0.06
21,6,0.007999999999997271
21,7,-0.09799999999999727
21,8,0.12199999999999818
21,9,-0.09
21,10,0.2619999999999982
21,11,-0.1659999999999991
21,12,0.08599999999999909
21,13,0.07200000000000273
21,14,-0.02400000000000091
21,15,0.38800000000000184
21,16,0.02399999999999636
21,17,-0.5739999999999964
22,0,0.36326530612244806
22,1,-0.1836734693877551
22,2,-0.3428571428571419
22,3,-0.02653061224490167
22,4,-0.5102040816326531
22,5,-0.07142857142857142
22,6,0.12040816326530798
22,7,0.5122448979591818
22,8,-0.5551020408163229
22,9,0.1306122448979564
22,10,-0.14489795918367163
22,11,0.6795918367346929
22,12,-0.10000000000000185
22,13,-0.1367346938775473
22,14,0.024489795918363633
22,15,0.2877551020408191
22,16,-0.2591836734693887
22,17,0.5510204081632653
22,18,-0.5693877551020426
23,0,0.483673469387756
23,1,-0.636734693877552
23,2,0.2530612244897978
23,3,0.1510204081632625
23,4,-0.33877551020407976
23,5,-0.37755102040816324
23,6,0.3591836734693859
23,7,-0.03265306122448794
23,8,0.14285714285714285
23,9,-0.03469387755102134
23,10,0.006122448979590908
23,11,0.3387755102040844
23,12,-0.2857142857142857
23,13,0.024489795918368275
23,14,0.11836734693877458
23,15,0.0938775510204063
23,16,-0.10408163265305936
23,17,0.3224489795918358
23,18,-0.2571428571428553
23,19,-0.18775510204081725
24,0,-0.7437500000000009
24,1,0.4208333333333343
24,2,-0.36041666666667044
24,3,-0.10833333333332955
24,4,-0.6750000000000019
24,5,0.3541666666666667
24,6,-0.17916666666666478
24,7,0.28333333333333144
24,8,-0.08333333333333333
24,9,-0.041666666666666664
24,10,0.375
24,11,-0.18333333333333238
24,12,-0.3291666666666657
24,13,0.38958333333332956
24,14,-0.04999999999999716
24,15,0.08124999999999716
24,16,-0.004166666666662877
24,17,-0.054166666666669507
24,18,-0.17083333333333428
24,19,0.3020833333333333
24,20,0.13125000000000378
25,0,0.4270833333333333
25,1,-0.3125
25,2,0.10833333333333428
25,3,-0.10833333333333428
25,4,-0.34375
25,5,0.28125
25,6,-0.027083333333332387
25,7,0.02500000000000095
25,8,-0.052083333333333336
25,9,0.3541666666666667
25,10,-0.041666666666666664
25,11,-0.5270833333333323
25,12,0.24583333333333238
25,13,0.21458333333333238
25,14,-0.09999999999999905
25,15,-0.10833333333333428
25,16,0.1374999999999981
25,17,0.14166666666667047
25,18,0.4958333333333324
25,19,-0.6229166666666686
25,20,0.8687500000000009
25,21,-0.5270833333333323
26,0,-0.02500000000000095
26,1,-0.24791666666666382
26,2,-0.4375
26,3,-0.18958333333333618
26,4,0.4854166666666657
26,5,-0.5458333333333295
26,6,0.14999999999999622
26,7,-0.06041666666666382
26,8,0.06458333333333144
26,9,-0.11458333333333333
26,10,0.14166666666666572
26,11,0.2916666666666667
26,12,-0.29583333333332956
26,13,0.1333333333333305
26,14,-0.5333333333333314
26,15,0.875
26,16,-0.5875000000000009
26,17,0.04583333333333428
26,18,0.17291666666666572
26,19,0.20833333333333334
26,20,-0.27500000000000097
26,21,0.006249999999999052
26,22,0.19791666666666666
27,0,0.2416666666666695
27,1,0.17291666666666572
27,2,-0.28749999999999903
27,3,0.3916666666666657
27,4,-0.34583333333333616
27,5,0.1479166666666695
27,6,0.2708333333333333
27,7,-0.23125000000000284
27,8,-0.3229166666666667
27,9,0.22083333333333618
27,10,-0.03125
27,11,-0.056250000000000945
27,12,-0.12916666666666762
27,13,0.27916666666666856
27,14,-0.018750000000001894
27,15,-0.11249999999999716
27,16,0.71875
27,17,-0.5729166666666666
27,18,-0.00625000000000379
27,19,0.09166666666666856
27,20,0.4104166666666676
27,21,-0.052083333333333336
27,22,0.2645833333333343
27,23,-0.31458333333333616
28,0,-0.5775510204081623
28,1,0.4387755102040816
28,2,-0.7285714285714295
28,3,0.02040816326530612
28,4,-0.28367346938775695
28,5,0.06326530612245176
28,6,-0.044897959183674396
28,7,-0.5755102040816336
28,8,-0.25510204081632654
28,9,0.8244897959183692
28,10,-0.353061224489795
28,11,0.10408163265305936
28,12,0.06530612244898051
28,13,-0.23265306122449164
28,14,0.05102040816326531
28,15,0.02244897959183952
28,16,0.0795918367346911
28,17,0.07959183673469573
28,18,0.024489795918368275
28,19,-0.03265306122449258
28,20,0.08367346938775788
28,21,-0.04897959183673655
28,22,-0.036734693877550094
28,23,-0.061224489795918366
29,0,0.1775510204081642
29,1,0.21020408163265214
29,2,-0.4387755102040816
29,3,-0.09387755102041095
29,4,0.6938775510204082
29,5,-0.31836734693877367
29,6,-0.32857142857142674
29,7,0.11224489795918367
29,8,0.4265306122448952
29,9,0.08571428571428664
29,10,-0.0959183673469397
29,11,-0.13469387755101855
29,12,-0.1918367346938794
29,13,0.5367346938775501
29,14,-0.18979591836734602
29,15,0.0
29,16,0.30612244897959184
29,17,-0.43469387755101946
29,18,0.3653061224489815
29,19,0.43673469387754826
29,20,-0.5244897959183683
29,21,0.19591836734694157
29,22,-0.17346938775510204
29,23,0.17142857142856865
29,24,-0.2979591836734675
30,0,0.1551020408163293
30,1,-0.23469387755102042
30,2,0.12040816326530333
30,3,-0.37142857142857233
30,4,-0.11020408163265027
30,5,-0.43673469387755287
30,6,0.16326530612244897
30,7,0.29387755102041
30,8,-0.37142857142857233
30,9,0.26938775510204177
30,10,0.15714285714285808
30,11,-0.7061224489795946
30,12,0.6530612244897959
30,13,-0.542857142857141
30,14,0.48571428571428477
30,15,0.061224489795918366
30,16,-0.07346938775510019
30,17,-0.11428571428571707
30,18,0.37755102040816324
30,19,-0.31224489795918275
30,20,-0.02040816326530612
30,21,0.05918367346938961
30,22,0.1244897959183655
30,23,-0.2285714285714295
30,24,0.44081632653061503
30,25,-0.5367346938775547
31,0,0.4326530612244907
31,1,-0.7469387755102068
31,2,0.5265306122449017
31,3,-0.30816326530612526
31,4,0.16326530612244897
31,5,0.026530612244897032
31,6,0.1775510204081642
31,7,0.4061224489795937
31,8,-0.3469387755102041
31,9,0.06326530612244713
31,10,-0.08979591836734416
31,11,0.07755102040816234
31,12,-0.3183673469387783
31,13,-0.22244897959183396
31,14,0.10816326530612153
31,15,0.26734693877550836
31,16,0.01020408163265306
31,17,-0.28163265306122354
31,18,0.38367346938775415
31,19,0.018367346938777368
31,20,0.6612244897959202
31,21,-0.024489795918368275
31,22,-0.3428571428571419
31,23,0.1959183673469369
31,24,0.20204081632653248
31,25,-0.20204081632653248
31,26,-0.1755102040816308
32,0,0.1999999999999981
32,1,-0.53125
32,2,0.23958333333333334
32,3,-0.4020833333333324
32,4,-0.018750000000001894
32,5,-0.27291666666666475
32,6,0.47499999999999903
32,7,-0.37708333333333144
32,8,-0.3666666666666695
32,9,0.039583333333335226
32,10,0.3125
32,11,-0.4562500000000019
32,12,0.09583333333333617
32,13,0.16666666666666666
32,14,-0.32083333333333525
32,15,0.2708333333333333
32,16,-0.17916666666666478
32,17,0.18333333333333238
32,18,0.2645833333333343
32,19,-0.5374999999999991
32,20,0.7833333333333314
32,21,-0.22708333333333522
32,22,0.03125
32,23,0.012500000000002842
32,24,-0.10416666666666667
32,25,0.20208333333333428
32,26,-0.08125000000000189
32,27,0.21875
33,0,-0.4499999999999981
33,1,0.20833333333333334
33,2,-0.31458333333333616
33,3,0.20000000000000284
33,4,-0.0020833333333361756
33,5,-0.09999999999999905
33,6,-0.20833333333333334
33,7,0.1687499999999981
33,8,0.3041666666666695
33,9,-0.375
33,10,-0.19166666666666762
33,11,0.125
33,12,0.06041666666666856
33,13,-0.09375
33,14,0.15416666666666382
33,15,0.15833333333333618
33,16,0.20208333333332953
33,17,-0.014583333333329543
33,18,0.13958333333332953
33,19,-0.12083333333333239
33,20,0.04375000000000284
33,21,-0.0020833333333361756
33,22,0.0020833333333361756
33,23,0.18124999999999622
33,24,-0.3291666666666657
33,25,0.4291666666666695
33,26,0.24166666666666478
33,27,-0.5520833333333334
33,28,0.41458333333333525
34,0,0.67
34,1,-0.5539999999999964
34,2,0.3039999999999964
34,3,-0.54
34,4,-0.18399999999999636
34,5,-0.12600000000000364
34,6,0.23
34,7,-0.3359999999999991
34,8,0.2640000000000009
34,9,-0.3059999999999991
34,10,0.1140000000000009
34,11,0.11399999999999637
34,12,-0.2
34,13,-0.3219999999999982
34,14,0.3319999999999982
34,15,0.02
34,16,0.008000000000001818
34,17,-0.3359999999999991
34,18,0.36400000000000093
34,19,0.01
34,20,0.06599999999999909
34,21,0.19400000000000092
34,22,-0.06800000000000182
34,23,0.3940000000000009
34,24,-0.40200000000000274
34,25,-0.33
34,26,0.99
34,27,-0.46399999999999636
34,28,0.18799999999999728
35,0,0.2530612244897978
35,1,-0.28979591836734786
35,2,0.15714285714285808
35,3,-0.4428571428571438
35,4,0.12040816326530798
35,5,-0.2653061224489796
35,6,-0.16938775510204454
35,7,0.18775510204081725
35,8,0.04897959183673655
35,9,-0.2061224489795946
35,10,0.26734693877551297
35,11,-0.12040816326530798
35,12,-0.07346938775510019
35,13,-0.11632653061224582
35,14,0.042857142857141
35,15,0.13061224489796103
35,16,0.07959183673469573
35,17,0.10612244897958813
35,18,0.030612244897959183
35,19,0.6183673469387793
35,20,0.04693877551020315
35,21,-0.024489795918368275
35,22,-0.17346938775510204
35,23,-0.6591836734693868
35,24,1.1346938775510185
35,25,-0.42244897959183764
35,26,0.16938775510204454
35,27,-0.37755102040816324
35,28,0.4326530612244861
35,29,-0.0795918367346911
36,0,-0.7530612244897977
36,1,0.34081632653061317
36,2,-0.5367346938775501
36,3,0.2183673469387718
36,4,-0.248979591836731
36,5,0.23877551020407792
36,6,-0.10204081632653061
36,7,-0.12857142857142764
36,8,0.10408163265306401
36,9,0.028571428571425788
36,10,-0.19387755102040816
36,11,0.14897959183673376
36,12,0.18163265306122633
36,13,-0.47346938775510294
36,14,-0.08367346938775325
36,15,0.022448979591834877
36,16,-0.18979591836734602
36,17,0.3877551020408163
36,18,-0.22040816326530518
36,19,-0.13673469387755194
36,20,-0.008163265306124306
36,21,-0.018367346938772726
36,22,0.1836734693877551
36,23,-0.2081632653061234
36,24,0.5775510204081623
