x,y,temp_std,layer_id,temp_boxcox_cs
20,98,-2.0468364977523636,5,7.404706486141176
21,98,-2.3328269994065685,5,4.340298552791974
80,98,-1.4280706170690471,5,18.9949704295958
81,98,-1.8592233806744998,5,10.112238711547423
82,98,-1.5756356453824027,5,15.48773531022422
83,98,-1.7238296881974555,5,12.470128931376498
85,98,-1.5327782491680662,5,16.4523944242576
86,98,-1.6951590682368347,5,13.016894082365981
87,98,-1.6043686787940132,5,14.864747536120126
23,99,-2.0851949452531153,5,6.9238777524099975
24,99,-2.555287642855089,5,2.679439170027801
25,99,-2.3244796687405644,5,4.413867924645743
26,99,-2.3466819667945265,5,4.220106691348804
27,99,-2.1394199635514703,5,6.283132468797371
28,99,-2.237634043245521,5,5.232656219529918
29,99,-2.339513470575197,5,4.281995777996371
30,99,-2.2045493152439093,5,5.571228319819541
31,99,-2.1812421473951566,5,5.8189557481615255
32,99,-2.0018559477028006,5,7.998785604783827
33,99,-2.1852224786372867,5,5.776101863344529
34,99,-2.1845743896335157,5,5.783063989891575
35,99,-1.9477718330454645,5,8.757983465377176
36,99,-1.7134369359999637,5,12.666338572253261
37,99,-1.964894180691446,5,8.512210920467231
38,99,-2.041888848734213,5,7.468435354696628
39,99,-1.8511498293617792,5,10.24286410853887
40,99,-2.041166494696579,5,7.4777728110748924
41,99,-2.0339427634483345,5,7.571615053378525
42,99,-2.0142343127380724,5,7.831978955188481
43,99,-1.9980577820643324,5,8.050480601121947
44,99,-2.0118660525043066,5,7.863695939847146
45,99,-1.9848917932474284,5,8.231553370029266
46,99,-1.8816625788028634,5,9.75556776022088
47,99,-1.785870323847244,5,11.34479262926333
48,99,-1.9855359325724875,5,8.222626397550773
49,99,-1.7937341954189534,5,11.207663963195863
50,99,-1.740144477120962,5,12.166620542691701
51,99,-1.7234623773447506,5,12.477025327366546
52,99,-1.6622637161628626,5,13.665666164977017
53,99,-1.770120184503886,5,11.62312679088766
54,99,-1.6237717084679373,5,14.454611552122945
55,99,-1.6912979886556148,5,13.091847437448479
56,99,-1.8253334227910825,5,10.668832855857723
57,99,-1.83457852961449,5,10.514831305188748
58,99,-1.7354759389205086,5,12.252911342853936
59,99,-1.7027267859590562,5,12.870899275760648
60,99,-1.6468011731477454,5,13.978686161581553
61,99,-1.8732542862387311,5,9.888124056694338
62,99,-1.8835210457217901,5,9.726444867845604
63,99,-1.9437391095620258,5,8.816610867533528
64,99,-1.8689350408704672,5,9.956724986927718
65,99,-2.043174843125318,5,7.451832921500638
66,99,-2.114725766264372,5,6.569376415908195
67,99,-2.184194659970025,5,5.787146046390263
68,99,-1.7845493396383592,5,11.367947518518005
69,99,-1.651054921515947,5,13.89205474003556
70,99,-1.6204607883087232,5,14.524000812368563
71,99,-1.79843761941829,5,11.126228294670558
72,99,-1.8030620374427824,5,11.046583243860171
73,99,-1.9994190524364064,5,8.03192524211948
74,99,-1.824905978073451,5,10.675992680675574
75,99,-1.7439598504771263,5,12.096430508440534
76,99,-1.812325547940552,5,10.888295220512296
77,99,-1.792177928406717,5,11.234705086374957
79,99,-1.657267132219552,5,13.766246797457738
0,100,-2.049132296816564,5,7.375269134180215
1,100,-1.6626641745338564,5,13.657628414526734
2,100,-1.705628271322187,5,12.815244264058506
3,100,-1.618041751004834,5,14.574852836776564
4,100,-2.160335157846788,5,6.047802041558299
5,100,-2.7018287209565233,5,1.8636452147393436
6,100,-2.3709641937603125,5,4.015151594164221
7,100,-2.7815840840839434,5,1.4984995350820622
8,100,-2.3104598568751684,5,4.539410681507578
9,100,-2.0137799179092575,5,7.838057250217012
10,100,-2.0880384819913598,5,6.889156315656426
11,100,-2.323293388979329,5,4.424394306995006
12,100,-2.195580236008929,5,5.66564614226222
13,100,-2.2369997382549016,5,5.239005459507966
14,100,-2.1521024055811266,5,6.13966433929043
15,100,-2.429118951841574,5,3.552873735558653
16,100,-1.7755748089853172,5,11.526174335921809
17,100,-1.8194097275378855,5,10.768369613366318
18,100,-2.0657115632385072,5,7.165190365416848
19,100,-1.7556416381501392,5,11.883368745721581
20,100,-1.9389831381595026,5,8.886118879779087
21,100,-1.859537027067587,5,10.107188755153107
22,100,-1.8628861227579785,5,10.05338030245853
80,100,-2.1545831575351864,5,6.111878998971555
81,100,-1.8028096135291374,5,11.05091988011922
82,100,-2.2936713966212023,5,4.693049904620562
83,100,-2.290793000819015,5,4.7197569168150295
84,100,-2.293844579728006,5,4.691446465363942
85,100,-2.144366648856246,5,6.226890456077019
86,100,-2.0189609121827625,5,7.768955065980468
87,100,-1.9643478434673367,5,8.519974652288553
88,100,-2.0194315986301237,5,7.762699171822073
89,100,-2.048322817623987,5,7.3856388159875275
90,100,-1.9818490184841184,5,8.273817560259156
91,100,-1.831272463389655,5,10.569714721824704
92,100,-1.7491722558916998,5,12.001019814707302
93,100,-1.7274431088649826,5,12.402434484851764
94,100,-1.5179571681755293,5,16.796064452648057
96,100,-1.4095827793196891,5,19.472321644969167
27,101,-1.4059997659379155,5,19.565848671448798
28,101,-1.4718662097243556,5,17.898672841702112
29,101,-1.4900090898064027,5,17.458477200044708
30,101,-1.8044678998456467,5,11.022453323134583
31,101,-1.88913627082362,5,9.638837077118824
32,101,-1.5926238931636716,5,15.117125097387278
33,101,-1.6473105706889608,5,13.968290962800111
34,101,-1.4530217091263995,5,18.36450215505379
35,101,-1.4620912812208262,5,18.13920357131504
36,101,-1.666355167905693,5,13.583708445090798
37,101,-1.6063303341965376,5,14.822898553911772
38,101,-1.7083095011677933,5,12.763971198377732
39,101,-1.847306202499987,5,10.305482526777919
40,101,-1.8813070823815747,5,9.761145760211718
41,101,-1.9243829680796771,5,9.101989354702518
42,101,-2.0776480599274043,5,7.0166423855666205
43,101,-2.0377726867812718,5,7.521755717796021
44,101,-2.07903652875132,5,6.999508704845183
45,101,-1.9603197284222882,5,8.577375095716553
46,101,-2.0479411208359344,5,7.390532127393648
47,101,-2.1511235494715537,5,6.1506528126426945
48,101,-2.0559240809295374,5,7.288678473159847
49,101,-1.9975428830433377,5,8.057507240608045
50,101,-2.19362795424256,5,5.686348670930456
51,101,-2.0666116961139154,5,7.153909882481119
52,101,-2.0438617259431444,5,7.4429760799096965
53,101,-2.06229782283109,5,7.208088235231773
54,101,-1.9279532508892925,5,9.048852519551334
55,101,-2.039144908306443,5,7.503949591903217
56,101,-1.9948730437983988,5,8.0940129053507
57,101,-2.0680258455477984,5,7.136213651246076
58,101,-2.056046813562823,5,7.287120509358903
59,101,-2.1421485054528135,5,6.252064985362164
60,101,-2.29374188341349,5,4.692397246177522
61,101,-2.1948140256028568,5,5.673764801037126
62,101,-2.1450878235954676,5,6.218721296549585
63,101,-2.288210320044585,5,4.743811833890933
64,101,-2.359659056807157,5,4.109678795942063
65,101,-2.277791827401505,5,4.841733755401224
66,101,-2.255407489319698,5,5.056969666780006
67,101,-2.36529108818266,5,4.062393313709876
68,101,-2.1393901864259353,5,6.283472125427627
69,101,-2.2869652160742264,5,4.75543969284806
70,101,-2.4479045752242774,5,3.4118820575342492
71,101,-2.2850399289580148,5,4.773459519501451
72,101,-2.414842163247357,5,3.6627087359190527
73,101,-2.2330325177551247,5,5.278841165397966
74,101,-2.166618872169724,5,5.978354585462164
75,101,-2.2932140041432163,5,4.697286604924481
76,101,-2.3474475393829324,5,4.213534676051802
77,101,-2.331291443432972,5,4.353766631506673
78,101,-1.7977314559873967,5,11.138427198727532
79,101,-1.9604695676871646,5,8.575234877381224
80,101,-1.882140954860384,5,9.748065356280033
81,101,-1.9932060776447513,5,8.116866664391749
82,101,-1.9472707626369883,5,8.765252520870026
83,101,-1.9622949441498672,5,8.549193383485976
84,101,-1.6652058510862748,5,13.60669437676203
85,101,-1.735035830167301,5,12.261069144670826
86,101,-1.802262755080481,5,11.060319163363024
87,101,-1.7483603446633402,5,12.015845104578688
88,101,-1.7939208695985953,5,11.204423581936819
89,101,-1.7227781118797802,5,12.489880117199503
90,101,-1.4258773230346262,5,19.051144205605635
41,102,-1.402581230815403,5,19.655391121566126
43,102,-1.839198163196599,5,10.438490565547555
44,102,-1.490411039534025,5,17.44881612325338
45,102,-1.5882284610700619,5,15.212381760835639
46,102,-1.6478333790688549,5,13.957627997007771
47,102,-1.797707233936925,5,11.138845805696942
48,102,-1.6738169898483988,5,13.435167311594977
49,102,-1.919416219453984,5,9.176287096425291
50,102,-1.6284913482842072,5,14.356120403513266
51,102,-1.688267575419708,5,13.15089687003437
52,102,-1.639403005899533,5,14.130300972401061
53,102,-1.5420791009314403,5,16.239389730817578
54,102,-1.535052091928372,5,16.400130813731007
55,102,-1.4510325905462658,5,18.41418884229404
56,102,-1.4610035989242853,5,18.166114670484575
57,102,-1.5755979135009832,5,15.488565821657133
58,102,-1.5806547778716626,5,15.377551625239166
59,102,-1.6364347162078523,5,14.191470106723225
60,102,-1.505581077101543,5,17.087068293322428
61,102,-1.5437548002236374,5,16.20123049930599
62,102,-1.5985303772922648,5,14.989813140169888
63,102,-1.6657447993480254,5,13.59591204825659
64,102,-1.7732336767666348,5,11.567713660291203
65,102,-1.5697135415229169,5,15.61848756766518
66,102,-1.7054698446488663,5,12.818278570395417
67,102,-1.755168597894834,5,11.891942627973325
68,102,-1.5603247554719755,5,15.827442154833895
69,102,-1.861532272531717,5,10.075106788462705
70,102,-1.7899640977577382,5,11.273253978833491
71,102,-1.7488762730762861,5,12.006422831911848
72,102,-1.857181048571653,5,10.145166920956271
73,102,-1.8436767422239417,5,10.364867937381076
74,102,-1.8036962122329903,5,11.035693627406472
75,102,-2.011663555625311,5,7.866412196254262
76,102,-1.615175340567039,5,14.635278651783729
77,102,-1.596136650215363,5,15.041313563306703
78,102,-1.600492156284973,5,14.947702763176906
79,102,-1.8042743736583986,5,11.025772675559558
80,102,-2.1023650686891786,5,6.7161266344610295
81,102,-2.409257610341868,5,3.7063107791781227
82,102,-2.5414281414575894,5,2.767206259382404
83,102,-2.5900912302286874,5,2.467452072291859
84,102,-2.611833041686844,5,2.340977885222374
85,102,-2.70298282494939,5,1.8579870881992442
86,102,-2.6292028488500883,5,2.2431395657568927
87,102,-2.488888911991325,5,3.1178699567430512
88,102,-2.483876314373653,5,3.1528472989297422
89,102,-2.7300189963191315,5,1.728646796757076
90,102,-2.3738090637760205,5,3.9916076415628203
91,102,-2.162880600456031,5,6.019600492089317
92,102,-2.0164743345063267,5,7.802064797338536
93,102,-2.4473713113217355,5,3.4158296215207518
94,102,-1.7375235694640558,5,12.215009001638734
95,102,-1.7576069611661047,5,11.847795615855306
96,102,-1.8373678868863565,5,10.468687810212076
97,102,-1.5854255768215457,5,15.273355238721495
98,102,-1.6802722747945034,5,13.307628124200125
100,102,-1.5139893731560716,5,16.888959810578378
102,102,-2.178608142489107,5,5.847439522154127
114,102,-1.5586847783482896,5,15.864151097726133
116,102,-1.6174813483671888,5,14.586652041967822
117,102,-3.0476261745413784,5,0.6114353321601705
23,103,-1.8630020412507347,5,10.051521641281692
25,103,-2.0965089865628985,5,6.786470225247405
26,103,-2.0625493953247975,5,7.20492059869183
27,103,-2.2717141131210123,5,4.899516070307762
28,103,-2.187194245827963,5,5.754956992874125
29,103,-2.515576554672355,5,2.9361485592091485
30,103,-2.3947519553512886,5,3.8212623312809644
31,103,-2.2461545644110537,5,5.1478989552459495
32,103,-2.467750902101199,5,3.2672122570344393
33,103,-2.399530011684426,5,3.783126127032895
34,103,-2.3896628578681667,5,3.8621768691536773
35,103,-2.5596031775518275,5,2.65250422610758
36,103,-2.4053342236461543,5,3.737159544024304
37,103,-2.3904424820260544,5,3.8558891212050272
38,103,-2.1737690559116394,5,5.900029071315681
39,103,-2.1797799260453257,5,5.83475570050142
40,103,-2.2954007407879016,5,4.677055974547403
41,103,-2.4926083474493135,5,3.0920903443857273
42,103,-2.432765044187614,5,3.525196777394942
43,103,-2.180385299173894,5,5.828210649038269
44,103,-1.7537900121868168,5,11.91695541416715
45,103,-2.0550976927478475,5,7.299174885375172
46,103,-1.9699980542579316,5,8.439930248341113
47,103,-2.044591358664462,5,7.433576352854802
48,103,-2.1899967444667805,5,5.724999013651024
49,103,-2.277779828526866,5,4.841847351892865
50,103,-2.2692085337628187,5,4.923479356464992
51,103,-2.27602076756792,5,4.8585213511956145
52,103,-2.2091622463087957,5,5.523108877903112
53,103,-2.058734680900274,5,7.25306113637519
54,103,-2.1723848474778853,5,5.9151343499789295
55,103,-2.1969311399006393,5,5.6513524174845635
56,103,-2.214913828510036,5,5.4635289252470205
57,103,-2.2066351893831966,5,5.549432696420179
58,103,-2.2655107373347914,5,4.958997141367051
59,103,-2.265262349276494,5,4.96138945404047
60,103,-2.3719854501417936,5,4.006688535677683
61,103,-2.591801358151165,5,2.457340355681214
62,103,-2.4437424281825693,5,3.4427774903830155
63,103,-2.6064936607243725,5,2.3716211845439066
64,103,-2.5164463979985445,5,2.930351766512497
65,103,-2.7956401260291295,5,1.4393924256123087
66,103,-2.6945049885529926,5,1.8998155446277967
67,103,-2.6951452967128344,5,1.8966348886519684
68,103,-2.222113819419351,5,5.389594363043171
69,103,-2.4705731180241477,5,3.2469921483928497
70,103,-2.503662242806188,5,3.0163451311353877
71,103,-2.679277911223979,5,1.9764971129995574
72,103,-2.6830842184078265,5,1.9571405593204936
73,103,-2.7663319436342126,5,1.5643692993721197
74,103,-2.7015762994790578,5,1.8648842504596403
75,103,-2.680922818495752,5,1.9681166239866135
76,103,-2.4694929058522446,5,3.2547211685294966
77,103,-2.506328298960974,5,2.9982700669891726
78,103,-2.812104997314132,5,1.3720684009082464
79,103,-2.6357840830468593,5,2.2068006459388516
80,103,-2.354374106163379,5,4.154401707910447
81,103,-2.178901394498277,5,5.844263400619728
82,103,-2.4450782962434405,5,3.4328402546465404
83,103,-2.2640264924978273,5,4.973304636653895
84,103,-2.2278008222442383,5,5.331703678275909
85,103,-2.1612214472728453,5,6.037971896706369
86,103,-1.9766175941282884,5,8.34684996769431
87,103,-1.928349927000002,5,9.042962718946747
88,103,-1.7321738842685264,5,12.314214952400643
89,103,-1.998239016740257,5,8.048008415063277
90,103,-2.026326754120088,5,7.671473240916673
91,103,-1.917033188493029,5,9.212091179631116
92,103,-1.4879452245183091,5,17.50814542721409
93,103,-1.9434215696020167,5,8.821239321815797
95,103,-1.430061755991829,5,18.944080119644838
96,103,-1.7070271119246365,5,12.788475475776558
0,104,-1.9840009524189968,5,8.243910905076364
1,104,-1.9462639316844188,5,8.779871930807609
2,104,-1.4731245231708279,5,17.867881447215208
3,104,-1.7000522063544237,5,12.92235872002219
4,104,-1.9892114566986834,5,8.171822519815231
5,104,-1.6491247492549024,5,13.931315414009585
6,104,-1.6453837380228984,5,14.007641453868299
7,104,-1.5858799060379865,5,15.263459648627215
8,104,-1.7772846609481168,5,11.495905040070921
9,104,-2.0542290041899665,5,7.310220353560099
10,104,-1.909011292783541,5,9.333364577923469
11,104,-2.0435204382765497,5,7.447375777456727
12,104,-2.0682562279051138,5,7.133333715463443
13,104,-1.7677111148863642,5,11.666135926471332
14,104,-1.783974945696128,5,11.378026568254878
15,104,-1.8210236651014415,5,10.741183413506407
16,104,-1.9883004731515534,5,8.184393040429239
17,104,-1.6915446864761183,5,13.087048960363207
18,104,-1.7368798657734226,5,12.226914904974818
19,104,-1.6788550344111732,5,13.33555254279228
20,104,-1.4621577589068708,5,18.13755975505026
21,104,-1.6117558062548236,5,14.707605363467648
22,104,-1.7529117268877021,5,11.932910927480016
23,104,-1.4421425407285808,5,18.637468740570757
49,104,-1.411592906123233,5,19.41999627211455
60,104,-1.5093978364541398,5,16.99693032477371
62,104,-1.4814109245130072,5,17.666084687786327
63,104,-1.434082874169695,5,18.84161367903111
64,104,-1.6978943050253115,5,12.963987042505154
66,104,-1.5093680488747765,5,16.997632439288928
69,104,-1.7271850272025033,5,12.407260478192006
70,104,-1.553551587210431,5,15.979456676982712
71,104,-1.683545407443637,5,13.24330039284708
72,104,-1.6618820084109576,5,13.673330797511602
73,104,-1.6997330918760372,5,12.928508607179296
74,104,-1.7895563683393536,5,11.280364207806167
75,104,-2.0208947178717915,5,7.743276150327763
76,104,-1.8264077056100865,5,10.650853790274388
77,104,-1.9275397633483762,5,9.054994904764397
78,104,-2.0231477985044584,5,7.713435196360417
79,104,-2.334878635726726,5,4.322350016874555
80,104,-2.454269580477465,5,3.365009047625056
81,104,-2.2470680297989247,5,5.138870820600425
82,104,-2.245496474014128,5,5.154410122845521
83,104,-2.3881257583506255,5,3.874594813238929
84,104,-2.301182775003973,5,4.623861300445369
85,104,-2.3923729684148465,5,3.840350481186077
86,104,-2.0812304975569798,5,6.972496759502949
87,104,-2.2651875739443357,5,4.9621098023565064
88,104,-2.0623860232075693,5,7.206977559164864
89,104,-1.6699118776136237,5,13.512756109914209
90,104,-2.3682493468215307,5,4.0377104416901695
91,104,-1.6483162498357882,5,13.947784893600168
92,104,-1.8888983424402563,5,9.64253748169613
93,104,-1.4214736228208682,5,19.164300148149714
94,104,-1.4740438879178213,5,17.84540896211849
95,104,-1.575997738495214,5,15.479766992860176
97,104,-1.5167085313713868,5,16.825257258112746
98,104,-1.4026510863041692,5,19.653558358847913
99,104,-1.4278096105749343,5,19.001648807784576
102,104,-1.4470260019227903,5,18.514571407085025
108,104,-1.4014507149366064,5,19.68506943907665
109,104,-1.5438679317734478,5,16.19865663536973
111,104,-1.747972816875852,5,12.022925989573487
112,104,-2.1445601591437686,5,6.224697697503193
113,104,-1.703902416084905,5,12.848327539840653
114,104,-1.8928336054150217,5,9.581466808998595
115,104,-1.4077266538985442,5,19.520730589210764
117,104,-1.5465501832452235,5,16.13772069340642
24,105,-1.587031802352757,5,15.238391726480172
25,105,-1.5081975486850332,5,17.025238889392966
26,105,-1.8083255155887308,5,10.956439974797645
27,105,-1.6148852652582248,5,14.641403874617255
28,105,-1.69425986197452,5,13.034321761542756
30,105,-1.5093258720928255,5,16.99862661271069
31,105,-1.614340372122983,5,14.65291491920171
32,105,-1.642990915260797,5,14.056621855680133
33,105,-1.5294414275130344,5,16.529312263525018
34,105,-1.6306240939893917,5,14.311775684277121
35,105,-1.7017777873160955,5,12.889140961120308
36,105,-1.9304224759126807,5,9.012235098845412
37,105,-1.9589837876173506,5,8.59647406786378
38,105,-2.1388595893058477,5,6.28952666380474
39,105,-2.041409359020681,5,7.474632501387772
40,105,-2.031536409617362,5,7.6030639295896965
41,105,-2.1360747760801324,5,6.32137242274026
42,105,-1.9779978857727532,5,8.327535385403477
43,105,-1.8933548514469645,5,9.573398874224043
44,105,-1.9199485586925926,5,9.168302774597189
45,105,-2.0428116603352775,5,7.456518972563393
46,105,-2.1068314378059827,5,6.6628307876097095
47,105,-1.7807973623802442,5,11.433902681027373
48,105,-1.8514632690352444,5,10.237769986215433
49,105,-1.7648612980054943,5,11.717164012919662
50,105,-1.8844346743869314,5,9.712151214713774
51,105,-1.9399104091837573,5,8.872535753709453
52,105,-1.8644930761846763,5,10.027636421714229
53,105,-1.8983932940133945,5,9.495667939843504
54,105,-1.833801821092208,5,10.527706554546011
55,105,-1.9136331331746985,5,9.26335155638185
56,105,-1.929942976178583,5,9.01933739952555
57,105,-2.0224306666545746,5,7.722924205802678
58,105,-1.9376541609960587,5,8.905612756163162
59,105,-2.0701742582943505,5,7.109389611156645
60,105,-2.2193150760377836,5,5.418248318274567
61,105,-2.1233563057441636,5,6.468290902148322
62,105,-2.328574966282973,5,4.377664672600014
63,105,-2.429221926674873,5,3.5520899938505637
64,105,-2.351514259862157,5,4.178745139255296
65,105,-2.423634817627246,5,3.5947882540927356
66,105,-2.434456955026481,5,3.512404994793821
67,105,-2.408409285376146,5,3.712965810317485
68,105,-2.7228094928005873,5,1.7625401371942282
69,105,-2.318312906651035,5,4.468782235788169
70,105,-2.780220274012454,5,1.5043155685058147
71,105,-2.7243336806258043,5,1.7553387440950787
72,105,-2.791322240665557,5,1.457388205884461
73,105,-2.5256392823967513,5,2.86956938063857
74,105,-2.6096673141704136,5,2.3533747885603646
75,105,-2.341677605937281,5,4.26324469302276
76,105,-2.3803059072785198,5,3.9382045240550343
77,105,-2.3149546702503523,5,4.498889434952045
78,105,-2.607821436908057,5,2.363975767790555
79,105,-2.6357840830468593,5,2.2068006459388516
80,105,-2.590490681814866,5,2.4650876563048465
81,105,-1.816913055315478,5,10.81052416990333
82,105,-1.4311108775611692,5,18.9173067722542
83,105,-1.4415646913558084,5,18.65205063509403
20,106,-1.4195840643307434,5,19.213005366475407
68,106,-1.4057621780369,5,19.572062106131273
75,106,-1.430100334096508,5,18.943095120103976
79,106,-1.4482412107986968,5,18.48408256394672
80,106,-1.3962856934236618,5,19.821082776407177
81,106,-1.6946832265005014,5,13.026114326042867
82,106,-1.5825177771834074,5,15.336800850951269
84,106,-1.8804595791815002,5,9.774453086480905
85,106,-2.0649083134636816,5,7.175267552186039
86,106,-1.5756014643183338,5,15.488487663690947
87,106,-1.87692433204667,5,9.83010553273181
88,106,-1.815398081887306,5,10.836162146548027
89,106,-1.6810416111433428,5,13.292487585836762
90,106,-1.7233221801001122,5,12.479658319100603
91,106,-1.5511207613852953,5,16.03427443676565
92,106,-1.7248720669267412,5,12.450573104169973
93,106,-1.6914466987421506,5,13.08895474849566
94,106,-1.787710175472859,5,11.312600284162682
95,106,-1.6635593279972538,5,13.639674006005064
96,106,-2.3654151290389454,5,4.061356223824855
97,106,-1.9805485881598688,5,8.291928503941364
98,106,-2.1381669623045556,5,6.297436403286384
99,106,-1.8879422869132239,5,9.657417068522221
100,106,-1.6140060939961356,5,14.659979945316136
101,106,-1.7907364645743276,5,11.259793972963656
102,106,-1.5898587055571631,5,15.17700016759702
104,106,-2.09960196748341,5,6.749251327442229
105,106,-1.6449092859296273,5,14.017343371832562
106,106,-1.6946702230511443,5,13.026366357246891
107,106,-1.9652380757117196,5,8.507326632063535
108,106,-1.5458644253051401,5,16.153283794981053
109,106,-2.0321691189693674,5,7.594785844755076
110,106,-1.9367776878041922,5,8.918486161730348
111,106,-1.6485373481048213,5,13.943279607132887
112,106,-1.6715845915286578,5,13.479481601550761
113,106,-1.4938369648686447,5,17.366632040288764
115,106,-2.662367194134349,5,2.064032349967348
116,106,-2.3963029426128135,5,3.8088536634870302
25,107,-1.6062494549980109,5,14.82462227611027
26,107,-1.434466868918038,5,18.831850136744123
27,107,-1.6752299650618707,5,13.407174329246567
28,107,-1.6873817077812119,5,13.168195387783005
29,107,-1.8575407778592257,5,10.139361392018087
30,107,-2.0536989455035863,5,7.316966039409786
31,107,-1.8393700844447616,5,10.435657354117524
32,107,-1.7940919815521639,5,11.201453939325837
33,107,-1.9623426442682605,5,8.54851364722672
34,107,-1.7173109723153872,5,12.59293620230487
35,107,-1.8384411460546306,5,10.450972666824216
36,107,-1.7257191363723887,5,12.434697993251707
37,107,-2.236772262099664,5,5.241283779463568
38,107,-1.9410392785397164,5,8.85601990157068
39,107,-1.831931695052809,5,10.558754272819666
40,107,-2.0835388690451295,5,6.944157606534218
41,107,-2.19364009229078,5,5.686219788672191
42,107,-1.878347711618102,5,9.807670749293104
43,107,-1.4185812177854256,5,19.238891800202353
44,107,-1.481572818975215,5,17.66215892678735
45,107,-1.5636563962449135,5,15.753059911524993
46,107,-1.6374409701917816,5,14.170711938202405
47,107,-1.8636557330079815,5,10.04104490449429
48,107,-1.7307978718517287,5,12.339827253757546
49,107,-1.7784485438471231,5,11.475334269255189
50,107,-1.7830879882120294,5,11.393603097754632
51,107,-1.9293519686062461,5,9.028096944227828
52,107,-1.8152546233098068,5,10.838592204658449
53,107,-1.4850688300383226,5,17.57754134960342
54,107,-1.5694535758926942,5,15.624245814694827
55,107,-2.0893496183591442,5,6.873188877445351
57,107,-1.759802436229605,5,11.80814892068244
58,107,-1.7190831101035704,5,12.559463222243899
59,107,-1.8921326995339494,5,9.592323358182815
60,107,-1.7403117772864534,5,12.163536542903797
61,107,-1.7938568197290696,5,11.205535313514309
62,107,-1.7742095564611424,5,11.550385077135973
63,107,-1.7161060874302712,5,12.615731961109995
64,107,-1.8791160370517264,5,9.795576213769907
65,107,-1.9861058469500328,5,8.214733949716797
66,107,-1.8290992376368858,5,10.60590584255218
67,107,-1.9448886655461777,5,8.799869734153619
68,107,-1.6778793918310504,5,13.35480097188974
69,107,-1.8839234800865858,5,9.72014692362938
70,107,-1.8747157524822355,5,9.8649903928194
71,107,-1.8254710810593813,5,10.666527786337403
72,107,-1.8407100451846004,5,10.413594435732723
73,107,-1.997059320463492,5,8.06411029168101
74,107,-1.7259270708179828,5,12.430803318180265
75,107,-1.737036478792266,5,12.224017417967689
76,107,-2.173767594791991,5,5.900045001291694
77,107,-1.9415427117906143,5,8.848661665619643
78,107,-2.1687291863800513,5,5.9551603823315435
79,107,-1.955875591392205,5,8.64102923539018
80,107,-1.7050535231217585,5,12.826254783848794
83,107,-1.4099315451580343,5,19.46323550870807
106,107,-1.4921172642966947,5,17.407849964260556
107,107,-1.4444891461884137,5,18.578339118945532
113,107,-1.6815550276576423,5,13.282390585723011
22,108,-1.5011282416057714,5,17.1926727510323
23,108,-1.3977039599281094,5,19.783665894731293
54,108,-1.4064991781669656,5,19.552792715659873
59,108,-1.4299822704112084,5,18.94610971281857
62,108,-1.582914450255027,5,15.32813439523362
65,108,-1.5020762127225684,5,17.170150263098915
66,108,-1.4454218111223547,5,18.554876367704967
81,108,-1.880378543354016,5,9.775726187272685
82,108,-1.6972199738669227,5,12.977015791746998
83,108,-1.9841948145944792,5,8.241220549234997
84,108,-1.9195966206533563,5,9.173580771592148
85,108,-2.0865787685707455,5,6.906964635993574
86,108,-1.9492189765636465,5,8.73701427898382
87,108,-1.7535029041586805,5,11.922169489021073
88,108,-1.8771450672173746,5,9.826623937533755
89,108,-1.8980714149728097,5,9.500619953981325
90,108,-1.6232472749192062,5,14.465586194867182
91,108,-1.8770115167781054,5,9.828730284469485
92,108,-2.0650747124362714,5,7.173179150116778
93,108,-1.7094449038035666,5,12.742304340271605
94,108,-1.8128034784772677,5,10.880173942983852
95,108,-2.0948812318405827,5,6.806116875383251
96,108,-2.315284061745977,5,4.49593004661065
97,108,-2.4443886449483196,5,3.4379679235404144
98,108,-2.145377902265354,5,6.215437582491461
99,108,-1.694394415120152,5,13.03171287424695
100,108,-2.2712588309451944,5,4.9038641939620184
101,108,-2.439705867519224,5,3.472926392556197
102,108,-2.4050502336167763,5,3.7393994538282738
103,108,-2.369373831258733,5,4.028355817846107
104,108,-2.3870567633288777,5,3.883247537248417
105,108,-2.2798218812933455,5,4.822541960063041
106,108,-2.443733995048784,5,3.4428402862387166
107,108,-2.1791891862910684,5,5.8411476196393375
108,108,-2.1716571702353855,5,5.923086296443386
109,108,-2.4037965711715614,5,3.749298686869933
110,108,-2.268913641461399,5,4.92630517032436
111,108,-2.4569909420257563,5,3.3451059272458994
112,108,-2.644307928699354,5,2.1603253878243343
113,108,-2.870436091988009,5,1.1495677076939044
114,108,-2.323709724527354,5,4.420697957982656
115,108,-1.9441936435165967,5,8.809988665236169
116,108,-2.667016330986983,5,2.0397152230537805
117,108,-2.259561279110893,5,5.016524578451453
25,109,-1.8121584582552546,5,10.891135551998698
26,109,-2.0326407035911465,5,7.588620088242594
27,109,-2.0233724639290704,5,7.710464185962817
28,109,-1.971678747771107,5,8.416226256862569
29,109,-2.181056694887749,5,5.820957944791278
30,109,-2.1892456545456187,5,5.733016984054393
31,109,-1.9605399295411008,5,8.574230002789566
32,109,-1.8822342702221264,5,9.746602375571868
33,109,-1.9430549662940162,5,8.826585119049197
34,109,-1.962571408554766,5,8.545254255854939
35,109,-1.9540793726795451,5,8.666853924551095
36,109,-1.8731055408413952,5,9.890480775230342
37,109,-2.031878635531155,5,7.598585589058625
38,109,-1.9022509823110625,5,9.436464741901789
39,109,-1.935709620321297,5,8.934191942166597
