track_id,batch_id,temp
0,0,-0.03714285714285585
0,1,-0.2857142857142857
1,0,-0.9435897435897482
1,1,0.8846153846153846
1,2,-0.6333333333333286
2,0,0.7347826086956512
2,1,-0.23478260869565118
2,2,-0.18260869565217094
2,3,0.34347826086956423
3,0,-0.2583333333333305
3,1,-0.29791666666667044
3,2,-0.07291666666666667
3,3,0.3583333333333343
3,4,-0.5479166666666657
4,0,0.8818181818181808
4,1,0.09772727272727169
4,2,0.013636363636366737
4,3,0.18409090909090703
4,4,-0.08409090909091012
4,5,-0.1636363636363595
4,6,0.10227272727272728
5,0,-0.06888888888889191
5,1,-0.3
5,2,0.10888888888889091
5,3,-0.5222222222222223
5,4,0.0
5,5,0.06888888888888686
5,6,0.2488888888888899
5,7,-0.22888888888888786
6,0,0.4510638297872302
6,1,0.3234042553191499
6,2,-0.5404255319148907
6,3,0.42765957446808317
6,4,-0.02765957446808414
6,5,-0.14893617021276595
6,6,0.22340425531914893
6,7,0.29148936170212864
6,8,-0.02340425531915184
7,0,-0.6958333333333305
7,1,-0.3083333333333324
7,2,-0.15000000000000094
7,3,-0.21458333333333238
7,4,-0.1875
7,5,0.5249999999999962
7,6,-0.11041666666666572
7,7,0.16666666666666666
7,8,0.07291666666666667
7,9,-0.07083333333333049
8,0,0.741304347826085
8,1,-0.4434782608695672
8,2,0.11739130434782806
8,3,0.10652173913043676
8,4,0.12608695652173815
8,5,0.047826086956522726
8,6,0.043478260869565216
8,7,-0.15000000000000197
8,8,0.5652173913043478
8,9,-0.21086956521739228
8,10,0.21304347826086859
8,11,0.07826086956522035
9,0,0.2851063829787253
9,1,-0.2808510638297882
9,2,-0.2808510638297882
9,3,-0.5957446808510638
9,4,0.6595744680851063
9,5,-0.5340425531914874
9,6,-0.025531914893617988
9,7,-0.025531914893617988
9,8,0.24680851063829592
9,9,0.38723404255319244
9,10,-0.6021276595744671
9,11,-0.1702127659574468
9,12,0.1936170212765938
10,0,0.6354166666666666
10,1,-0.22916666666666666
10,2,0.2687500000000019
10,3,-0.3291666666666657
10,4,0.10624999999999811
10,5,-0.17916666666666478
10,6,0.47083333333333144
10,7,-0.17083333333333428
10,8,-0.058333333333332384
10,9,0.1875
10,10,0.3020833333333333
10,11,-0.39791666666666475
10,12,0.1645833333333305
10,13,0.25833333333333525
11,0,0.16122448979591558
11,1,0.1836734693877551
11,2,-0.42244897959183303
11,3,-0.21836734693877644
11,4,-0.16938775510203988
11,5,-0.03469387755102134
11,6,0.1816326530612217
11,7,-0.25510204081632654
