residuals,MR,I_UCL,I_CL,I_LCL,I_TEST1,MR_UCL,MR_CL,MR_LCL,MR_TEST1
0.7571428571428559,,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.3556390989644491,1.112781956107305,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2084377606091966,0.1472013383552525,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.5952172081701932,0.3867794475609966,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
1.2543817936233623,1.8495990017935555,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,1.2543817936233623,1.2273434783155233,0.3757328900012161,0,1.8495990017935555
-0.4816092886416945,1.7359910822650568,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,1.7359910822650568
-0.6372977518460405,0.15568846320434604,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1831808026512897,0.8204785544973302,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2215717158097583,0.404752518461048,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.8872521265082538,1.1088238423180121,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.955629398138867,1.8428815246471208,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,1.8428815246471208
-0.0782158155381337,0.8774135826007333,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.6349219997174,0.7131378152555338,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.303611406973847,0.938533406691247,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.6302657259557194,0.9338771329295663,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.3818531743217336,1.012118900277453,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.3071184828772864,0.07473469144444722,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.10377483479771,0.4108933176749964,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1625987117651882,0.05882387696747819,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.6907693255330165,0.8533680372982047,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.2921244808501346,0.9828938063831512,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2592491556194784,0.551373636469613,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.5217869650227396,0.26253780940326116,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.4097756123395241,0.9315625773622637,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0107820995286422,0.42055771186816626,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1000492638417552,0.11083136337039741,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1963437300657453,0.09629446622399009,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0455814428051034,0.1507622872606419,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1268236671129875,0.1724051099180909,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0520346095691,0.07478905754388751,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.3047038965635711,0.2526692869944711,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1017036189483385,0.2030002776152326,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1296391853504657,0.23134280429880422,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.3785215670093687,0.5081607523598344,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1655327247946146,0.2129888422147541,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.299934983942333,0.46546770873694754,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1911522816363571,0.10878270230597586,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1294336121163814,0.3205858937527385,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1338852088830026,0.263318820999384,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0660936231378216,0.06779158574518099,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0911482446047138,0.02505462146689219,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1087997374070204,0.1999479820117342,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.7026193876371892,0.8114191250442097,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.3977937434303504,1.1004131310675396,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0067831161747147,0.4045768596050651,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2647929149498431,0.2715760311245578,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0081879415254992,0.27298085647534226,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1776969271221382,0.1858848686476374,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0495806451640564,0.12811628195808178,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1955278026032935,0.14594715743923709,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.308306096678602,0.5038338992818955,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2241535124226452,0.5324596091012472,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0582745161959412,0.165878996226704,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.5571953519140411,0.4989208357180999,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0196022033929929,0.576797555307034,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.2963354950842642,0.2767332916912713,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2088634085930927,0.5051989036773569,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.2947377100173669,0.5036011186104596,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1439087858586237,0.15082892415874322,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.189426954670188,0.045518168811564286,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2845117627956028,0.4739387174657908,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0242438402594312,0.308755603055034,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.4891844640666468,0.513428304326078,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0684974128556365,0.4206870512110103,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.4152696841139493,0.34677227125831284,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0111515746902552,0.40411810942369414,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.362927911770864,0.37407948646111916,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0358515543018005,0.3270763574690635,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.5244623961408219,0.4886108418390214,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.7178126096970696,1.2422750058378915,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,1.2422750058378915
0.72490622991075,1.4427188396078197,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,1.4427188396078197
0.0909249345343117,0.6339812953764383,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0385814960488863,0.129506430583198,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0488964032689649,0.08747789931785119,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.3713207738883916,0.42021717715735646,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1335650852103859,0.5048858590987775,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.3600913216108405,0.2265262364004546,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.238083402665816,0.1220079189450245,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0518868726788391,0.28997027534465514,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0577600171486631,0.005873144469824003,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.275561775001866,0.3333217921505291,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2364944342883003,0.5120562092901664,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1486849913543245,0.0878094429339758,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2693638851677724,0.12067889381344787,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0090519928115386,0.26031189235623375,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0216655094603359,0.030717502271874503,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0336613745948491,0.0119958651345132,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2279456370779224,0.2616070116727715,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1049762440224349,0.1229693930554875,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0349656888554283,0.1399419328778632,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0286838623303328,0.0636495511857611,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.3634646590536441,0.39214852138397693,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.2677196307598348,0.09574502829380932,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.2490976868470968,0.018621943912737998,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0222744441116882,0.271372130958785,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.167875747462655,0.1456013033509668,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.3796882981277413,0.5475640455903963,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.057519484322583,0.4372077824503243,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.4277718007135953,0.3702523163910123,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.2910893411629696,0.7188611418765649,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.4090405395783006,0.11795119841533103,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.134553083452759,0.5435936230310596,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.3438366198414571,0.47838970329421604,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.180302910562943,0.5241395304044001,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0577523665556073,0.1225505440073357,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.0374823426363767,0.0202700239192306,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.7116001169784469,0.6741177743420702,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.3162655315761593,1.0278656485546063,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.6164232941563181,0.9326888257324775,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.4572658040623413,1.0736890982186593,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.1574921131432758,0.6147579172056171,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.1183821889376732,0.275874302080949,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2252186609037897,0.3436008498414629,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.2299484851873512,0.4551671460911409,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.0705020685534429,0.1594464166339083,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
-0.2449993422658818,0.3155014108193247,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
0.625179836390856,0.8701791786567378,0.9996304156405991,0.0006766039488270635,-0.9982772077429449,,1.2273434783155233,0.3757328900012161,0,
